Timestamp,Phase,Latency_ms,Status_Code
2026-09-11T22:54:08.094344,Cycle_1_Cold_Start,1381.71,200
2026-09-11T22:54:14.017654,Cycle_1_Warm_1,625.37,200
2026-09-11T22:54:19.916393,Cycle_1_Warm_2,619.28,200
2026-09-11T22:54:25.815118,Cycle_1_Warm_3,610.94,200
2026-09-11T23:29:27.214722,Cycle_2_Cold_Start,1148.47,200
2026-09-11T23:29:32.925403,Cycle_2_Warm_1,341.05,200
2026-09-11T23:29:38.810126,Cycle_2_Warm_2,336.76,200
2026-09-11T23:29:44.694311,Cycle_2_Warm_3,343.63,200
2026-09-12T00:04:45.613700,Cycle_3_Cold_Start,347.11,200
2026-09-12T00:04:52.212905,Cycle_3_Warm_1,330.36,200
2026-09-12T00:04:58.092803,Cycle_3_Warm_2,334.58,200
2026-09-12T00:05:04.257079,Cycle_3_Warm_3,625.08,200
2026-09-12T00:40:05.378583,Cycle_4_Cold_Start,858.68,200
2026-09-12T00:40:11.481834,Cycle_4_Warm_1,331.63,200
2026-09-12T00:40:17.456899,Cycle_4_Warm_2,330.65,200
2026-09-12T00:40:23.363435,Cycle_4_Warm_3,332.49,200
2026-09-12T01:15:24.887511,Cycle_5_Cold_Start,849.96,200
2026-09-12T01:15:31.158519,Cycle_5_Warm_1,347.5,200
2026-09-12T01:15:37.141834,Cycle_5_Warm_2,346.66,200
2026-09-12T01:15:43.009999,Cycle_5_Warm_3,334.31,200
2026-09-12T01:50:44.503408,Cycle_6_Cold_Start,854.82,200
2026-09-12T01:50:50.442091,Cycle_6_Warm_1,335.62,200
2026-09-12T01:50:56.604643,Cycle_6_Warm_2,616.73,200
2026-09-12T01:51:02.212536,Cycle_6_Warm_3,343.5,200
2026-09-12T02:26:03.630511,Cycle_7_Cold_Start,854.29,200
2026-09-12T02:26:09.539967,Cycle_7_Warm_1,342.44,200
2026-09-12T02:26:15.412442,Cycle_7_Warm_2,336.2,200
2026-09-12T02:26:21.454750,Cycle_7_Warm_3,336.48,200
2026-09-12T03:01:22.962652,Cycle_8_Cold_Start,863.31,200
2026-09-12T03:01:29.008138,Cycle_8_Warm_1,330.7,200
2026-09-12T03:01:34.896754,Cycle_8_Warm_2,338.67,200
2026-09-12T03:01:40.762597,Cycle_8_Warm_3,341.52,200
2026-09-12T03:36:42.275089,Cycle_9_Cold_Start,984.41,200
2026-09-12T03:36:48.091430,Cycle_9_Warm_1,330.97,200
2026-09-12T03:36:54.077863,Cycle_9_Warm_2,336.45,200
2026-09-12T03:36:59.941744,Cycle_9_Warm_3,341.34,200
2026-09-13T12:37:02.330764,Cycle_1_Cold_Start,1053.98,200
2026-09-13T12:37:08.614949,Cycle_1_Warm_1,503.29,200
2026-09-13T12:37:14.562636,Cycle_1_Warm_2,494.23,200
2026-09-13T12:37:20.290446,Cycle_1_Warm_3,267.29,200
2026-09-13T13:12:22.021156,Cycle_2_Cold_Start,1032.32,200
2026-09-13T13:12:28.097971,Cycle_2_Warm_1,501.23,200
2026-09-13T13:12:34.065727,Cycle_2_Warm_2,501.39,200
2026-09-13T13:12:40.034921,Cycle_2_Warm_3,507.16,200
2026-09-13T13:47:41.366653,Cycle_3_Cold_Start,882.51,200
2026-09-13T13:47:47.759370,Cycle_3_Warm_1,503.02,200
2026-09-13T13:47:53.476925,Cycle_3_Warm_2,269.99,200
2026-09-13T13:47:59.405016,Cycle_3_Warm_3,263.52,200
2026-09-13T14:23:00.893299,Cycle_4_Cold_Start,817.58,200
2026-09-13T14:23:06.942216,Cycle_4_Warm_1,276.67,200
2026-09-13T14:23:13.106389,Cycle_4_Warm_2,499.49,200
2026-09-13T14:23:19.045039,Cycle_4_Warm_3,492.09,200
2026-09-13T14:58:20.295215,Cycle_5_Cold_Start,800.68,200
